x y z rx ry rz rw
20.0 -2.0 3.0 0.5708868503570557 0.3598429560661316 0.4053710699081421 0.6166654229164124
19.999801635742188 -1.999267578125 3.0002474784851074 0.5708743929862976 0.35985079407691956 0.4053843021392822 0.6166554093360901
19.99921226501465 -1.997078537940979 3.0009875297546387 0.5708370804786682 0.35987430810928345 0.4054238200187683 0.6166255474090576
19.998233795166016 -1.9934443235397339 3.00221586227417 0.570775032043457 0.35991328954696655 0.4054894745349884 0.6165759563446045
19.99686622619629 -1.9883768558502197 3.0039284229278564 0.5706886053085327 0.3599676787853241 0.405580997467041 0.616506814956665
19.9951171875 -1.9818880558013916 3.0061216354370117 0.5705779194831848 0.36003729701042175 0.4056982100009918 0.6164182424545288
19.99298667907715 -1.973989486694336 3.008791208267212 0.5704432725906372 0.36012205481529236 0.4058408737182617 0.6163104176521301
19.990478515625 -1.964693307876587 3.0119330883026123 0.5702847242355347 0.360221803188324 0.4060087502002716 0.6161835789680481
19.987598419189453 -1.9540108442306519 3.0155436992645264 0.5701025128364563 0.36033642292022705 0.40620172023773193 0.6160377860069275
19.98434829711914 -1.941954255104065 3.019618511199951 0.5698968768119812 0.36046579480171204 0.40641945600509644 0.6158732175827026
19.980728149414062 -1.9285352230072021 3.0241541862487793 0.5696680545806885 0.360609769821167 0.40666183829307556 0.6156901121139526
19.97674560546875 -1.9137654304504395 3.0291459560394287 0.5694161653518677 0.36076825857162476 0.4069285988807678 0.6154885292053223
19.972400665283203 -1.897656798362732 3.034590482711792 0.5691414475440979 0.3609411120414734 0.4072195589542389 0.6152687072753906
19.967700958251953 -1.8802212476730347 3.0404834747314453 0.5688440799713135 0.36112818121910095 0.40753448009490967 0.6150307655334473
19.962644577026367 -1.861470341682434 3.046820878982544 0.5685243010520935 0.3613293766975403 0.40787315368652344 0.6147748231887817
19.95723533630371 -1.8414158821105957 3.0535991191864014 0.5681822896003723 0.36154454946517944 0.4082353711128235 0.6145011782646179
19.951480865478516 -1.8200699090957642 3.0608136653900146 0.5678182244300842 0.36177361011505127 0.4086209237575531 0.6142098307609558
19.94537925720215 -1.7974439859390259 3.0684609413146973 0.5674323439598083 0.36201637983322144 0.4090295732021332 0.6139010787010193
19.938936233520508 -1.7735499143600464 3.0765368938446045 0.5670248866081238 0.3622727692127228 0.4094611406326294 0.6135749816894531
19.932151794433594 -1.7483997344970703 3.0850374698638916 0.5665959119796753 0.36254262924194336 0.40991538763046265 0.6132317781448364
19.925037384033203 -1.722004771232605 3.0939583778381348 0.5661457777023315 0.36282584071159363 0.4103921353816986 0.612871527671814
19.917585372924805 -1.6943774223327637 3.1032960414886475 0.5656746029853821 0.36312228441238403 0.4108911156654358 0.6124944686889648
19.909807205200195 -1.6655290126800537 3.113046407699585 0.565182626247406 0.363431841135025 0.41141217947006226 0.6121007800102234
19.901700973510742 -1.6354714632034302 3.1232054233551025 0.5646699666976929 0.36375436186790466 0.4119550585746765 0.6116905808448792
19.893272399902344 -1.6042166948318481 3.1337690353393555 0.5641369223594666 0.3640897274017334 0.41251957416534424 0.6112640500068665
19.884525299072266 -1.571776270866394 3.144733428955078 0.5635837316513062 0.3644377887248993 0.4131055176258087 0.6108213067054749
19.875459671020508 -1.5381622314453125 3.156094551086426 0.5630103945732117 0.36479848623275757 0.41371262073516846 0.6103625297546387
19.8660831451416 -1.503386378288269 3.1678481101989746 0.5624173283576965 0.3651716411113739 0.4143407344818115 0.609887957572937
19.856395721435547 -1.46746027469635 3.179990768432617 0.5618046522140503 0.36555710434913635 0.4149896204471588 0.6093976497650146
19.84640121459961 -1.4303959608078003 3.1925177574157715 0.5611725449562073 0.36595478653907776 0.4156590402126312 0.6088918447494507
19.836103439331055 -1.3922051191329956 3.20542573928833 0.560521125793457 0.36636459827423096 0.4163488447666168 0.6083706021308899
19.825504302978516 -1.3528993129730225 3.2187106609344482 0.559850811958313 0.3667863607406616 0.4170587956905365 0.6078341603279114
19.814605712890625 -1.3124908208847046 3.232368230819702 0.5591616630554199 0.3672199249267578 0.41778862476348877 0.6072827577590942
19.803415298461914 -1.2709909677505493 3.246394634246826 0.5584539175033569 0.36766523122787476 0.4185381829738617 0.6067163348197937
19.791934967041016 -1.2284120321273804 3.2607855796813965 0.5577277541160583 0.3681221008300781 0.41930723190307617 0.6061353087425232
19.780162811279297 -1.184765338897705 3.2755374908447266 0.5569834113121033 0.36859041452407837 0.4200955629348755 0.6055396199226379
19.768108367919922 -1.1400631666183472 3.2906463146209717 0.5562210083007812 0.3690700829029083 0.42090293765068054 0.604929506778717
19.755773544311523 -1.0943167209625244 3.306107759475708 0.5554408431053162 0.36956095695495605 0.4217292070388794 0.6043052077293396
19.743160247802734 -1.0475382804870605 3.321918487548828 0.5546430349349976 0.37006285786628723 0.42257410287857056 0.6036668419837952
19.730270385742188 -0.9997392892837524 3.33807373046875 0.5538278222084045 0.37057575583457947 0.4234374165534973 0.6030144691467285
19.71710777282715 -0.950931966304779 3.354569911956787 0.5529954433441162 0.37109947204589844 0.42431896924972534 0.6023483872413635
19.703678131103516 -0.9011276960372925 3.3714029788970947 0.5521460175514221 0.3716338574886322 0.42521852254867554 0.6016687154769897
19.689983367919922 -0.8503386378288269 3.388568878173828 0.5512799024581909 0.3721788227558136 0.4261358678340912 0.6009755730628967
19.676023483276367 -0.7985762357711792 3.4060637950897217 0.5503970980644226 0.3727342188358307 0.4270707666873932 0.6002691388130188
19.661806106567383 -0.7458525896072388 3.4238836765289307 0.5494979023933411 0.3732999563217163 0.4280230402946472 0.5995495915412903
19.647335052490234 -0.6921792030334473 3.4420244693756104 0.5485825538635254 0.3738758862018585 0.42899248003959656 0.5988171100616455
19.632606506347656 -0.6375681757926941 3.460482358932495 0.5476511716842651 0.3744618594646454 0.4299788475036621 0.598071813583374
19.617630004882812 -0.5820309519767761 3.479253053665161 0.5467039942741394 0.37505778670310974 0.43098196387290955 0.5973138809204102
19.60240936279297 -0.5255797505378723 3.498332977294922 0.5457412600517273 0.37566348910331726 0.432001531124115 0.5965434312820435
19.586942672729492 -0.4682258665561676 3.5177173614501953 0.5447630882263184 0.37627890706062317 0.4330374598503113 0.595760703086853
19.57123565673828 -0.4099814295768738 3.5374033451080322 0.5437697768211365 0.37690383195877075 0.43408942222595215 0.5949658751487732
19.5552921295166 -0.3508584201335907 3.5573859214782715 0.542761504650116 0.37753826379776 0.43515729904174805 0.594158947467804
19.53911590576172 -0.2908681631088257 3.5776617527008057 0.5417383909225464 0.37818193435668945 0.4362408220767975 0.593340277671814
19.522708892822266 -0.23002296686172485 3.59822678565979 0.5407006740570068 0.3788348138332367 0.43733981251716614 0.5925098657608032
19.506072998046875 -0.16833415627479553 3.619076728820801 0.5396485924720764 0.3794967234134674 0.4384540021419525 0.5916679501533508
19.489213943481445 -0.10581380128860474 3.640207529067993 0.5385823249816895 0.38016757369041443 0.4395832121372223 0.5908147692680359
19.47213363647461 -0.042473435401916504 3.6616158485412598 0.537502110004425 0.3808472156524658 0.44072723388671875 0.5899503231048584
19.454835891723633 0.021674633026123047 3.6832966804504395 0.5364080667495728 0.38153553009033203 0.4418858587741852 0.5890748500823975
19.43732261657715 0.08661934733390808 3.705247402191162 0.5353004932403564 0.3822323977947235 0.4430588483810425 0.5881885290145874
19.419597625732422 0.152348130941391 3.7274625301361084 0.5341795086860657 0.3829376697540283 0.4442460536956787 0.5872914791107178
19.40166473388672 0.21884983777999878 3.749939441680908 0.5330453515052795 0.3836512267589569 0.44544717669487 0.5863838791847229
19.383527755737305 0.2861121892929077 3.7726728916168213 0.5318982005119324 0.3843729496002197 0.446662038564682 0.5854659676551819
19.36518669128418 0.3541238307952881 3.7956600189208984 0.5307382941246033 0.3851027190685272 0.44789043068885803 0.5845377445220947
19.346649169921875 0.42287278175354004 3.8188958168029785 0.5295658111572266 0.38584038615226746 0.44913217425346375 0.5835995674133301
19.32791519165039 0.4923466444015503 3.842377185821533 0.5283809900283813 0.3865858316421509 0.45038700103759766 0.5826513767242432
19.30898666381836 0.5625346302986145 3.8660993576049805 0.5271839499473572 0.38733893632888794 0.45165467262268066 0.5816935300827026
19.289871215820312 0.6334244012832642 3.890059471130371 0.5259749293327332 0.3880996108055115 0.4529350996017456 0.5807260274887085
19.27056884765625 0.7050045728683472 3.914252281188965 0.5247541666030884 0.38886767625808716 0.45422792434692383 0.5797491669654846
19.25108528137207 0.7772620916366577 3.9386744499206543 0.5235218405723572 0.38964298367500305 0.4555330276489258 0.5787630677223206
19.231420516967773 0.8501866459846497 3.963322401046753 0.5222781300544739 0.3904254734516144 0.45685017108917236 0.5777677893638611
19.211576461791992 0.9237661361694336 3.9881908893585205 0.5210233330726624 0.3912149667739868 0.4581791162490845 0.5767636299133301
19.19156265258789 0.9979882836341858 4.013277053833008 0.5197574496269226 0.3920113742351532 0.45951971411705017 0.5757507681846619
19.17137908935547 1.0728414058685303 4.038576126098633 0.5184808373451233 0.3928145468235016 0.46087169647216797 0.5747292041778564
19.151025772094727 1.1483139991760254 4.064085006713867 0.5171937346458435 0.3936243951320648 0.46223482489585876 0.5736991763114929
19.130510330200195 1.2243940830230713 4.089798927307129 0.515896201133728 0.39444074034690857 0.463608980178833 0.5726609230041504
19.109834671020508 1.301069974899292 4.115714073181152 0.5145885348320007 0.3952634334564209 0.46499383449554443 0.5716144442558289
19.089000701904297 1.3783290386199951 4.141826629638672 0.513270914554596 0.39609241485595703 0.4663892984390259 0.5705600380897522
19.068012237548828 1.4561611413955688 4.168132781982422 0.511943519115448 0.3969275653362274 0.4677950441837311 0.56949782371521
19.046873092651367 1.5345535278320312 4.1946282386779785 0.510606586933136 0.39776870608329773 0.46921098232269287 0.5684280395507812
19.025585174560547 1.6134940385818481 4.221309185028076 0.5092602968215942 0.3986157476902008 0.4706367552280426 0.5673506855964661
19.004154205322266 1.692971110343933 4.248170852661133 0.5079048275947571 0.3994685411453247 0.4720722436904907 0.5662660598754883
18.982580184936523 1.7729732990264893 4.275210857391357 0.5065404176712036 0.4003269672393799 0.47351720929145813 0.5651742219924927
18.96086883544922 1.8534891605377197 4.30242395401001 0.5051672458648682 0.4011908769607544 0.4749714732170105 0.5640753507614136
18.939022064208984 1.934505820274353 4.329806327819824 0.5037855505943298 0.40206021070480347 0.47643476724624634 0.5629697442054749
18.917043685913086 2.0160117149353027 4.357354164123535 0.502395510673523 0.4029347598552704 0.47790688276290894 0.5618574023246765
18.894935607910156 2.0979957580566406 4.385063648223877 0.5009973049163818 0.4038144648075104 0.47938764095306396 0.5607385039329529
18.872703552246094 2.180445671081543 4.412930488586426 0.4995911717414856 0.4046991467475891 0.4808768332004547 0.5596132874488831
18.850345611572266 2.263350009918213 4.440950870513916 0.49817728996276855 0.40558871626853943 0.4823742210865021 0.5584818720817566
18.827871322631836 2.346696138381958 4.469120502471924 0.49675583839416504 0.4064830243587494 0.48387962579727173 0.5573444366455078
18.805278778076172 2.4304733276367188 4.4974365234375 0.49532705545425415 0.40738195180892944 0.4853927791118622 0.5562011003494263
18.782575607299805 2.5146689414978027 4.525893211364746 0.4938911497592926 0.40828537940979004 0.4869135022163391 0.5550519824028015
18.759761810302734 2.5992720127105713 4.554487705230713 0.49244827032089233 0.40919315814971924 0.4884415566921234 0.5538973808288574
18.736841201782227 2.684269428253174 4.583215713500977 0.49099868535995483 0.4101051688194275 0.4899767339229584 0.5527373552322388
18.713817596435547 2.76965069770813 4.612072944641113 0.48954254388809204 0.41102132201194763 0.49151885509490967 0.5515721440315247
18.69069480895996 2.8554039001464844 4.641056537628174 0.48808005452156067 0.41194143891334534 0.4930676817893982 0.5504018664360046
18.667470932006836 2.941516637802124 4.670161247253418 0.48661142587661743 0.41286543011665344 0.4946230351924896 0.5492266416549683
18.64415740966797 3.0279769897460938 4.699383735656738 0.48513689637184143 0.4137931764125824 0.49618464708328247 0.5480467081069946
18.620752334594727 3.114774227142334 4.728719711303711 0.4836566150188446 0.4147244989871979 0.4977523982524872 0.5468621850013733
18.597259521484375 3.2018954753875732 4.75816535949707 0.48217082023620605 0.4156593084335327 0.4993259310722351 0.545673131942749
18.573680877685547 3.2893290519714355 4.787716865539551 0.4806796610355377 0.41659748554229736 0.5009051561355591 0.5444799065589905
18.550024032592773 3.3770642280578613 4.8173699378967285 0.4791833758354187 0.4175388813018799 0.5024897456169128 0.5432825684547424
18.526287078857422 3.4650869369506836 4.84712028503418 0.4776821732521057 0.4184833765029907 0.5040795803070068 0.5420812964439392
18.50247573852539 3.5533883571624756 4.876965045928955 0.47617626190185547 0.41943082213401794 0.505674421787262 0.5408762097358704
18.478591918945312 3.6419544219970703 4.9068989753723145 0.4746657907962799 0.4203811585903168 0.5072741508483887 0.5396674871444702
18.454641342163086 3.7307748794555664 4.936919212341309 0.47315099835395813 0.4213342070579529 0.5088783502578735 0.5384553074836731
